日期,单品编码,单品名称,分类名称,销量(千克),销售单价(元/千克),销售类型,是否打折销售,批发价格(元/千克),损耗率_单品
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.278,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.178,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.601,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.1,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.401,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.44,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.273,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.234,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.345,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.111,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.156,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.184,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.412,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.273,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.334,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.585,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.64,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.356,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.362,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.535,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.251,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.167,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.167,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.679,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.334,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.273,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.212,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.123,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.356,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.195,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.512,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.329,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.362,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.262,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.178,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.212,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.59,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.15,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.228,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.212,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.596,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.245,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.484,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.239,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.356,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.206,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.334,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.317,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.312,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.317,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.334,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.434,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.184,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.395,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.356,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.29,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.239,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.134,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.457,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.379,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.329,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.167,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.228,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.334,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.156,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.167,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.217,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.29,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.134,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.173,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.39,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.312,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.223,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.251,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.245,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.145,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.429,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.384,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.134,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.579,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.106,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.34,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.49,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.306,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.418,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.184,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.056,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.345,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.284,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.278,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.278,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.111,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.368,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.15,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.134,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.507,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.323,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.206,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.251,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.924,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.234,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.278,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.462,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.278,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.1,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.178,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.546,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.195,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.189,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.239,18.0,销售,否,11.51,13.82
2022-01-25,102900005116530,西峡香菇(1),食用菌,0.212,18.0,销售,否,11.51,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.262,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.451,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.267,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.635,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.741,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.245,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.317,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.49,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.819,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.234,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.523,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.418,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.329,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.395,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.189,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.184,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.462,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.334,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.54,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.251,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.239,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.267,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.518,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.679,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.212,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.167,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.351,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.457,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,1.192,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.507,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.423,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.15,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.724,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.368,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.462,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.262,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.78,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.195,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.284,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.273,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.173,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.251,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.278,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.245,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.345,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.206,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.139,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.212,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.329,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.162,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.535,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.908,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.095,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.44,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.284,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.251,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.295,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.395,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.356,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.312,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.301,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.245,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.64,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.245,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.29,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.273,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.278,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.228,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.256,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.368,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.574,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.2,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.301,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.139,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.239,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.323,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.523,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.072,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.262,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.317,18.0,销售,否,11.8,13.82
2022-01-26,102900005116530,西峡香菇(1),食用菌,0.445,18.0,销售,否,11.8,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.202,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.136,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.076,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.227,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.232,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.222,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.141,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.429,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.167,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.268,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.212,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.374,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.253,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.258,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.606,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.349,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.384,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.333,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.248,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.232,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.116,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.268,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.571,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.616,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.349,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.439,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.152,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.263,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.343,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.04,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.349,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.066,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.263,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.611,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.212,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.349,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.349,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.263,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.303,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.293,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.202,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.288,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.172,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.242,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.394,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.424,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.253,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.672,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.268,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.313,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.49,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.222,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.258,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.641,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.323,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.475,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.359,19.8,销售,否,12.4,13.82
2022-01-27,102900005116530,西峡香菇(1),食用菌,0.384,19.8,销售,否,12.4,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,1.343,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.576,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.51,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.182,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.54,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.682,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.162,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.177,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.657,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.242,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.444,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.551,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.268,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.732,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.399,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.379,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.46,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.263,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.434,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.566,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.419,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,1.278,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.939,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.328,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.838,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.515,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.54,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.318,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.566,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.227,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.303,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.793,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.616,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.404,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.515,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.485,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.318,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.566,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.359,19.8,销售,否,12.86,13.82
2022-01-28,102900005116530,西峡香菇(1),食用菌,0.187,19.8,销售,否,12.86,13.82
